Id,Time,Machine,Component,Parameter,Value
25080,22-10-2022 03:50,Backhoe_Loader_1,Fuel,Level,1.64
25081,22-10-2022 04:00,Dozer_1,Drive,Pedal Sensor,13.42
25082,22-10-2022 04:10,Excavator_1,Fuel,Pressure,101.34
25083,22-10-2022 04:20,Excavator_1,Drive,Transmission Pressure,1474.09
25084,22-10-2022 04:30,Backhoe_Loader_1,Engine,Temparature,402.22
25085,22-10-2022 04:40,Articulated_Truck_1,Fuel,Pressure,76.7
25086,22-10-2022 04:50,Excavator_1,Drive,Transmission Pressure,720.6
25087,22-10-2022 05:00,Dozer_1,Drive,Pedal Sensor,21.41
25088,22-10-2022 05:10,Excavator_1,Drive,Transmission Pressure,1817.24
25089,22-10-2022 05:20,Backhoe_Loader_1,Engine,Temparature,322.07
25090,22-10-2022 05:30,Excavator_1,Drive,Brake Control,1.96
25091,22-10-2022 05:40,Backhoe_Loader_1,Engine,Oil Pressure,73.03
25092,22-10-2022 05:50,Backhoe_Loader_1,Drive,Pedal Sensor,11.42
25093,22-10-2022 06:00,Dozer_1,Engine,Oil Pressure,109.61
25094,22-10-2022 06:10,Excavator_1,Misc,Hydraulic Pump Rate,307.06
25095,22-10-2022 06:20,Excavator_1,Misc,System Voltage,72.37
25096,22-10-2022 06:30,Excavator_1,Engine,Oil Pressure,34.72
25097,22-10-2022 06:40,Excavator_1,Misc,Air Filter Pressure,3.01
25098,22-10-2022 06:50,Dozer_1,Drive,Transmission Pressure,1720.24
25099,22-10-2022 07:00,Dozer_1,Misc,Exhaust Gas Temparature,1379.59
25100,22-10-2022 07:10,Dozer_1,Fuel,Water in Fuel,2403.39
25101,22-10-2022 07:20,Excavator_1,Drive,Brake Control,0.12
25102,22-10-2022 07:30,Dozer_1,Fuel,Level,2.64
25103,22-10-2022 07:40,Dozer_1,Fuel,Pressure,24.15
25104,22-10-2022 07:50,Dozer_1,Fuel,Pressure,148.85
25105,22-10-2022 08:00,Articulated_Truck_1,Drive,Brake Control,3.25
25106,22-10-2022 08:10,Backhoe_Loader_1,Drive,Transmission Pressure,770.48
25107,22-10-2022 08:20,Backhoe_Loader_1,Drive,Brake Control,2.87
25108,22-10-2022 08:30,Excavator_1,Misc,Exhaust Gas Temparature,971.89
25109,22-10-2022 08:40,Backhoe_Loader_1,Engine,Temparature,385.55
25110,22-10-2022 08:50,Dozer_1,Engine,Temparature,752.88
25111,22-10-2022 09:00,Backhoe_Loader_1,Drive,Brake Control,2.18
25112,22-10-2022 09:10,Dozer_1,Engine,Oil Pressure,145.18
25113,22-10-2022 09:20,Dozer_1,Drive,Brake Control,3.14
25114,22-10-2022 09:30,Dozer_1,Fuel,Water in Fuel,5108.36
25115,22-10-2022 09:40,Dozer_1,Fuel,Water in Fuel,4423.0
25116,22-10-2022 09:50,Excavator_1,Engine,Oil Pressure,138.79
25117,22-10-2022 10:00,Dozer_1,Engine,Speed,4269.63
25118,22-10-2022 10:10,Dozer_1,Fuel,Temparature,718.58
25119,22-10-2022 10:20,Backhoe_Loader_1,Misc,System Voltage,45.77
25120,22-10-2022 10:30,Excavator_1,Engine,Oil Pressure,92.27
25121,22-10-2022 10:40,Backhoe_Loader_1,Fuel,Level,4.58
25122,22-10-2022 10:50,Backhoe_Loader_1,Misc,Exhaust Gas Temparature,232.93
25123,22-10-2022 11:00,Articulated_Truck_1,Drive,Transmission Pressure,1625.63
25124,22-10-2022 11:10,Excavator_1,Drive,Transmission Pressure,950.87
25125,22-10-2022 11:20,Articulated_Truck_1,Engine,Speed,4535.05
25126,22-10-2022 11:30,Dozer_1,Drive,Brake Control,1.79
25127,22-10-2022 11:40,Backhoe_Loader_1,Misc,System Voltage,65.47
25128,22-10-2022 11:50,Backhoe_Loader_1,Misc,Air Filter Pressure,34.21
25129,22-10-2022 12:00,Dozer_1,Engine,Oil Pressure,62.68
25130,22-10-2022 12:10,Backhoe_Loader_1,Misc,System Voltage,80.45
25131,22-10-2022 12:20,Excavator_1,Misc,Exhaust Gas Temparature,1724.75
25132,22-10-2022 12:30,Dozer_1,Engine,Temparature,644.89
25133,22-10-2022 12:40,Excavator_1,Drive,Transmission Pressure,838.72
25134,22-10-2022 12:50,Dozer_1,Fuel,Temparature,353.2
25135,22-10-2022 13:00,Backhoe_Loader_1,Misc,Exhaust Gas Temparature,467.27
25136,22-10-2022 13:10,Articulated_Truck_1,Fuel,Water in Fuel,5320.56
25137,22-10-2022 13:20,Dozer_1,Drive,Brake Control,1.4
25138,22-10-2022 13:30,Excavator_1,Engine,Oil Pressure,82.0
25139,22-10-2022 13:40,Excavator_1,Engine,Oil Pressure,19.64
25140,22-10-2022 13:50,Excavator_1,Fuel,Level,2.44
25141,22-10-2022 14:00,Backhoe_Loader_1,Drive,Transmission Pressure,1242.67
25142,22-10-2022 14:10,Articulated_Truck_1,Drive,Pedal Sensor,24.8
25143,22-10-2022 14:20,Dozer_1,Engine,Temparature,68.12
25144,22-10-2022 14:30,Articulated_Truck_1,Fuel,Pressure,140.72
25145,22-10-2022 14:40,Excavator_1,Misc,System Voltage,87.21
25146,22-10-2022 14:50,Dozer_1,Engine,Temparature,758.79
25147,22-10-2022 15:00,Dozer_1,Engine,Oil Pressure,99.73
25148,22-10-2022 15:10,Excavator_1,Engine,Speed,1412.94
25149,22-10-2022 15:20,Excavator_1,Misc,Air Filter Pressure,26.87
25150,22-10-2022 15:30,Backhoe_Loader_1,Engine,Temparature,309.53
25151,22-10-2022 15:40,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,106.65
25152,22-10-2022 15:50,Articulated_Truck_1,Fuel,Level,2.58
25153,22-10-2022 16:00,Backhoe_Loader_1,Misc,Air Filter Pressure,30.72
25154,22-10-2022 16:10,Backhoe_Loader_1,Engine,Oil Pressure,144.46
25155,22-10-2022 16:20,Articulated_Truck_1,Engine,Temparature,450.87
25156,22-10-2022 16:30,Excavator_1,Drive,Pedal Sensor,5.33
25157,22-10-2022 16:40,Backhoe_Loader_1,Misc,Exhaust Gas Temparature,1576.98
25158,22-10-2022 16:50,Backhoe_Loader_1,Engine,Temparature,552.31
25159,22-10-2022 17:00,Dozer_1,Engine,Speed,5865.19
25160,22-10-2022 17:10,Backhoe_Loader_1,Drive,Brake Control,3.34
25161,22-10-2022 17:20,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,308.34
25162,22-10-2022 17:30,Excavator_1,Drive,Pedal Sensor,15.89
25163,22-10-2022 17:40,Dozer_1,Engine,Speed,3555.76
25164,22-10-2022 17:50,Excavator_1,Engine,Oil Pressure,135.22
25165,22-10-2022 18:00,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,247.77
25166,22-10-2022 18:10,Backhoe_Loader_1,Misc,Exhaust Gas Temparature,497.6
25167,22-10-2022 18:20,Articulated_Truck_1,Drive,Brake Control,0.29
25168,22-10-2022 18:30,Excavator_1,Drive,Transmission Pressure,1679.69
25169,22-10-2022 18:40,Backhoe_Loader_1,Engine,Oil Pressure,143.51
25170,22-10-2022 18:50,Articulated_Truck_1,Engine,Oil Pressure,131.93
25171,22-10-2022 19:00,Excavator_1,Drive,Brake Control,3.67
25172,22-10-2022 19:10,Articulated_Truck_1,Engine,Oil Pressure,58.35
25173,22-10-2022 19:20,Articulated_Truck_1,Misc,System Voltage,36.2
25174,22-10-2022 19:30,Articulated_Truck_1,Engine,Temparature,618.09
25175,22-10-2022 19:40,Dozer_1,Engine,Temparature,17.36
25176,22-10-2022 19:50,Excavator_1,Misc,Air Filter Pressure,28.53
25177,22-10-2022 20:00,Backhoe_Loader_1,Drive,Transmission Pressure,1714.76
25178,22-10-2022 20:10,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,321.56
25179,22-10-2022 20:20,Excavator_1,Engine,Oil Pressure,44.97
25180,22-10-2022 20:30,Articulated_Truck_1,Fuel,Temparature,241.98
25181,22-10-2022 20:40,Dozer_1,Engine,Oil Pressure,130.51
25182,22-10-2022 20:50,Excavator_1,Fuel,Level,3.02
25183,22-10-2022 21:00,Excavator_1,Misc,Air Filter Pressure,32.83
25184,22-10-2022 21:10,Backhoe_Loader_1,Fuel,Level,3.8
25185,22-10-2022 21:20,Excavator_1,Misc,Exhaust Gas Temparature,1274.57
25186,22-10-2022 21:30,Excavator_1,Drive,Brake Control,0.22
25187,22-10-2022 21:40,Backhoe_Loader_1,Fuel,Pressure,176.12
25188,22-10-2022 21:50,Backhoe_Loader_1,Fuel,Temparature,628.47
25189,22-10-2022 22:00,Backhoe_Loader_1,Misc,System Voltage,75.0
25190,22-10-2022 22:10,Articulated_Truck_1,Fuel,Level,2.48
25191,22-10-2022 22:20,Backhoe_Loader_1,Fuel,Temparature,411.39
25192,22-10-2022 22:30,Backhoe_Loader_1,Engine,Speed,6416.84
25193,22-10-2022 22:40,Backhoe_Loader_1,Drive,Brake Control,1.58
25194,22-10-2022 22:50,Articulated_Truck_1,Drive,Pedal Sensor,9.94
25195,22-10-2022 23:00,Backhoe_Loader_1,Engine,Temparature,408.44
25196,22-10-2022 23:10,Dozer_1,Misc,System Voltage,32.8
25197,22-10-2022 23:20,Excavator_1,Fuel,Temparature,319.09
25198,22-10-2022 23:30,Backhoe_Loader_1,Engine,Speed,3256.48
25199,22-10-2022 23:40,Articulated_Truck_1,Engine,Oil Pressure,23.48
25200,22-10-2022 23:50,Articulated_Truck_1,Drive,Pedal Sensor,25.79
25201,23-10-2022 00:00,Dozer_1,Drive,Transmission Pressure,1577.13
25202,23-10-2022 00:10,Articulated_Truck_1,Drive,Brake Control,3.72
25203,23-10-2022 00:20,Excavator_1,Fuel,Temparature,397.03
25204,23-10-2022 00:30,Backhoe_Loader_1,Fuel,Level,1.96
25205,23-10-2022 00:40,Dozer_1,Engine,Speed,1511.57
25206,23-10-2022 00:50,Excavator_1,Drive,Brake Control,0.53
25207,23-10-2022 01:00,Articulated_Truck_1,Engine,Speed,525.83
25208,23-10-2022 01:10,Excavator_1,Fuel,Water in Fuel,1215.82
25209,23-10-2022 01:20,Backhoe_Loader_1,Engine,Oil Pressure,31.29
25210,23-10-2022 01:30,Articulated_Truck_1,Engine,Speed,5575.82
25211,23-10-2022 01:40,Articulated_Truck_1,Fuel,Level,3.11
25212,23-10-2022 01:50,Dozer_1,Fuel,Temparature,611.49
25213,23-10-2022 02:00,Dozer_1,Drive,Transmission Pressure,1016.89
25214,23-10-2022 02:10,Excavator_1,Drive,Brake Control,2.78
25215,23-10-2022 02:20,Excavator_1,Fuel,Temparature,398.18
25216,23-10-2022 02:30,Articulated_Truck_1,Engine,Speed,4083.45
25217,23-10-2022 02:40,Articulated_Truck_1,Engine,Oil Pressure,70.03
25218,23-10-2022 02:50,Backhoe_Loader_1,Drive,Pedal Sensor,27.16
25219,23-10-2022 03:00,Excavator_1,Engine,Temparature,631.81
25220,23-10-2022 03:10,Backhoe_Loader_1,Engine,Oil Pressure,41.82
25221,23-10-2022 03:20,Excavator_1,Misc,Hydraulic Pump Rate,168.56
25222,23-10-2022 03:30,Excavator_1,Misc,Air Filter Pressure,8.03
25223,23-10-2022 03:40,Backhoe_Loader_1,Engine,Temparature,84.48
25224,23-10-2022 03:50,Dozer_1,Engine,Temparature,712.99
25225,23-10-2022 04:00,Excavator_1,Engine,Speed,1720.77
25226,23-10-2022 04:10,Excavator_1,Fuel,Water in Fuel,5877.91
25227,23-10-2022 04:20,Backhoe_Loader_1,Engine,Oil Pressure,104.7
25228,23-10-2022 04:30,Excavator_1,Engine,Temparature,788.17
25229,23-10-2022 04:40,Articulated_Truck_1,Misc,Exhaust Gas Temparature,463.21
25230,23-10-2022 04:50,Excavator_1,Engine,Speed,5122.54
25231,23-10-2022 05:00,Backhoe_Loader_1,Engine,Speed,3815.88
25232,23-10-2022 05:10,Excavator_1,Fuel,Level,1.54
25233,23-10-2022 05:20,Articulated_Truck_1,Fuel,Pressure,109.64
25234,23-10-2022 05:30,Backhoe_Loader_1,Fuel,Pressure,159.64
25235,23-10-2022 05:40,Articulated_Truck_1,Drive,Brake Control,1.99
25236,23-10-2022 05:50,Backhoe_Loader_1,Misc,Air Filter Pressure,9.52
25237,23-10-2022 06:00,Dozer_1,Drive,Pedal Sensor,22.54
25238,23-10-2022 06:10,Backhoe_Loader_1,Drive,Brake Control,2.19
25239,23-10-2022 06:20,Articulated_Truck_1,Misc,Hydraulic Pump Rate,237.87
25240,23-10-2022 06:30,Dozer_1,Drive,Pedal Sensor,3.35
25241,23-10-2022 06:40,Articulated_Truck_1,Engine,Speed,754.62
25242,23-10-2022 06:50,Excavator_1,Drive,Transmission Pressure,234.65
25243,23-10-2022 07:00,Dozer_1,Misc,Exhaust Gas Temparature,1796.45
25244,23-10-2022 07:10,Dozer_1,Fuel,Level,1.57
25245,23-10-2022 07:20,Excavator_1,Misc,System Voltage,70.28
25246,23-10-2022 07:30,Dozer_1,Fuel,Water in Fuel,4227.66
25247,23-10-2022 07:40,Excavator_1,Engine,Temparature,624.44
25248,23-10-2022 07:50,Backhoe_Loader_1,Fuel,Temparature,724.64
25249,23-10-2022 08:00,Dozer_1,Drive,Brake Control,0.02
25250,23-10-2022 08:10,Excavator_1,Fuel,Pressure,50.8
25251,23-10-2022 08:20,Dozer_1,Misc,Exhaust Gas Temparature,1504.02
25252,23-10-2022 08:30,Articulated_Truck_1,Fuel,Level,4.6
25253,23-10-2022 08:40,Backhoe_Loader_1,Misc,System Voltage,94.25
25254,23-10-2022 08:50,Articulated_Truck_1,Engine,Oil Pressure,72.1
25255,23-10-2022 09:00,Backhoe_Loader_1,Engine,Oil Pressure,10.59
25256,23-10-2022 09:10,Backhoe_Loader_1,Drive,Transmission Pressure,1598.19
25257,23-10-2022 09:20,Articulated_Truck_1,Fuel,Temparature,457.02
25258,23-10-2022 09:30,Dozer_1,Misc,Air Filter Pressure,24.9
25259,23-10-2022 09:40,Backhoe_Loader_1,Fuel,Pressure,44.6
25260,23-10-2022 09:50,Articulated_Truck_1,Misc,System Voltage,53.07
25261,23-10-2022 10:00,Articulated_Truck_1,Misc,Exhaust Gas Temparature,1954.29
25262,23-10-2022 10:10,Backhoe_Loader_1,Engine,Oil Pressure,58.22
25263,23-10-2022 10:20,Excavator_1,Fuel,Pressure,170.04
25264,23-10-2022 10:30,Articulated_Truck_1,Misc,Exhaust Gas Temparature,1262.24
25265,23-10-2022 10:40,Dozer_1,Fuel,Water in Fuel,2697.31
25266,23-10-2022 10:50,Excavator_1,Drive,Pedal Sensor,3.4
25267,23-10-2022 11:00,Excavator_1,Fuel,Water in Fuel,2888.6
25268,23-10-2022 11:10,Excavator_1,Misc,Hydraulic Pump Rate,272.24
25269,23-10-2022 11:20,Backhoe_Loader_1,Drive,Brake Control,3.47
25270,23-10-2022 11:30,Dozer_1,Misc,Exhaust Gas Temparature,1338.23
25271,23-10-2022 11:40,Articulated_Truck_1,Drive,Brake Control,1.93
25272,23-10-2022 11:50,Backhoe_Loader_1,Fuel,Water in Fuel,2924.21
25273,23-10-2022 12:00,Excavator_1,Engine,Temparature,174.63
25274,23-10-2022 12:10,Dozer_1,Drive,Pedal Sensor,28.89
25275,23-10-2022 12:20,Articulated_Truck_1,Fuel,Pressure,160.49
25276,23-10-2022 12:30,Excavator_1,Misc,Hydraulic Pump Rate,230.22
25277,23-10-2022 12:40,Dozer_1,Drive,Transmission Pressure,1046.07
25278,23-10-2022 12:50,Articulated_Truck_1,Fuel,Pressure,134.87
25279,23-10-2022 13:00,Backhoe_Loader_1,Drive,Pedal Sensor,14.6
25280,23-10-2022 13:10,Dozer_1,Drive,Transmission Pressure,722.84
25281,23-10-2022 13:20,Dozer_1,Drive,Transmission Pressure,941.34
25282,23-10-2022 13:30,Dozer_1,Engine,Oil Pressure,143.52
25283,23-10-2022 13:40,Dozer_1,Drive,Brake Control,2.32
25284,23-10-2022 13:50,Dozer_1,Misc,Hydraulic Pump Rate,411.04
25285,23-10-2022 14:00,Articulated_Truck_1,Engine,Oil Pressure,59.1
25286,23-10-2022 14:10,Backhoe_Loader_1,Engine,Speed,6058.16
25287,23-10-2022 14:20,Excavator_1,Engine,Temparature,590.77
25288,23-10-2022 14:30,Excavator_1,Drive,Transmission Pressure,905.55
25289,23-10-2022 14:40,Articulated_Truck_1,Fuel,Temparature,46.82
25290,23-10-2022 14:50,Backhoe_Loader_1,Fuel,Temparature,472.68
25291,23-10-2022 15:00,Excavator_1,Engine,Speed,3711.02
25292,23-10-2022 15:10,Backhoe_Loader_1,Misc,System Voltage,14.47
25293,23-10-2022 15:20,Dozer_1,Misc,Hydraulic Pump Rate,186.99
25294,23-10-2022 15:30,Backhoe_Loader_1,Fuel,Pressure,70.48
25295,23-10-2022 15:40,Articulated_Truck_1,Misc,Exhaust Gas Temparature,846.19
25296,23-10-2022 15:50,Excavator_1,Drive,Brake Control,2.83
25297,23-10-2022 16:00,Excavator_1,Engine,Speed,5245.63
25298,23-10-2022 16:10,Articulated_Truck_1,Misc,Exhaust Gas Temparature,685.66
25299,23-10-2022 16:20,Dozer_1,Fuel,Pressure,72.73
25300,23-10-2022 16:30,Backhoe_Loader_1,Drive,Transmission Pressure,1798.96
25301,23-10-2022 16:40,Backhoe_Loader_1,Fuel,Level,2.23
25302,23-10-2022 16:50,Excavator_1,Fuel,Pressure,64.51
25303,23-10-2022 17:00,Backhoe_Loader_1,Fuel,Temparature,219.1
25304,23-10-2022 17:10,Articulated_Truck_1,Misc,Air Filter Pressure,36.24
25305,23-10-2022 17:20,Dozer_1,Misc,System Voltage,56.64
25306,23-10-2022 17:30,Excavator_1,Engine,Temparature,286.93
25307,23-10-2022 17:40,Dozer_1,Drive,Brake Control,2.9
25308,23-10-2022 17:50,Excavator_1,Drive,Pedal Sensor,21.5
25309,23-10-2022 18:00,Excavator_1,Misc,System Voltage,35.0
25310,23-10-2022 18:10,Dozer_1,Fuel,Pressure,195.2
25311,23-10-2022 18:20,Dozer_1,Engine,Oil Pressure,80.98
25312,23-10-2022 18:30,Excavator_1,Drive,Transmission Pressure,1342.16
25313,23-10-2022 18:40,Backhoe_Loader_1,Engine,Temparature,243.43
25314,23-10-2022 18:50,Articulated_Truck_1,Misc,Hydraulic Pump Rate,435.25
25315,23-10-2022 19:00,Excavator_1,Engine,Speed,549.7
25316,23-10-2022 19:10,Dozer_1,Engine,Oil Pressure,72.76
25317,23-10-2022 19:20,Dozer_1,Engine,Temparature,217.03
25318,23-10-2022 19:30,Dozer_1,Fuel,Level,3.21
25319,23-10-2022 19:40,Dozer_1,Drive,Brake Control,0.6
25320,23-10-2022 19:50,Backhoe_Loader_1,Engine,Speed,3067.47
25321,23-10-2022 20:00,Excavator_1,Misc,Hydraulic Pump Rate,265.8
25322,23-10-2022 20:10,Dozer_1,Fuel,Pressure,106.37
25323,23-10-2022 20:20,Articulated_Truck_1,Misc,Exhaust Gas Temparature,1234.11
25324,23-10-2022 20:30,Articulated_Truck_1,Misc,Air Filter Pressure,22.82
25325,23-10-2022 20:40,Excavator_1,Drive,Pedal Sensor,18.41
25326,23-10-2022 20:50,Dozer_1,Fuel,Pressure,98.43
25327,23-10-2022 21:00,Dozer_1,Fuel,Pressure,197.03
25328,23-10-2022 21:10,Articulated_Truck_1,Engine,Speed,558.28
25329,23-10-2022 21:20,Backhoe_Loader_1,Engine,Speed,846.17
25330,23-10-2022 21:30,Articulated_Truck_1,Misc,Exhaust Gas Temparature,394.47
25331,23-10-2022 21:40,Backhoe_Loader_1,Engine,Speed,505.15
25332,23-10-2022 21:50,Excavator_1,Fuel,Water in Fuel,3027.56
25333,23-10-2022 22:00,Articulated_Truck_1,Engine,Oil Pressure,110.35
25334,23-10-2022 22:10,Dozer_1,Drive,Transmission Pressure,1386.08
25335,23-10-2022 22:20,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,369.17
25336,23-10-2022 22:30,Articulated_Truck_1,Drive,Transmission Pressure,497.76
25337,23-10-2022 22:40,Backhoe_Loader_1,Drive,Brake Control,0.63
25338,23-10-2022 22:50,Excavator_1,Engine,Temparature,462.61
25339,23-10-2022 23:00,Backhoe_Loader_1,Engine,Speed,1772.94
25340,23-10-2022 23:10,Backhoe_Loader_1,Fuel,Level,1.52
25341,23-10-2022 23:20,Dozer_1,Engine,Temparature,297.84
25342,23-10-2022 23:30,Dozer_1,Misc,System Voltage,12.34
25343,23-10-2022 23:40,Excavator_1,Drive,Pedal Sensor,9.97
25344,23-10-2022 23:50,Dozer_1,Drive,Transmission Pressure,1584.23
25345,24-10-2022 00:00,Dozer_1,Drive,Brake Control,0.62
25346,24-10-2022 00:10,Dozer_1,Misc,Air Filter Pressure,36.56
25347,24-10-2022 00:20,Excavator_1,Drive,Pedal Sensor,19.55
25348,24-10-2022 00:30,Dozer_1,Engine,Speed,3915.32
25349,24-10-2022 00:40,Articulated_Truck_1,Engine,Oil Pressure,83.94
25350,24-10-2022 00:50,Backhoe_Loader_1,Fuel,Level,0.54
25351,24-10-2022 01:00,Articulated_Truck_1,Fuel,Water in Fuel,6051.93
25352,24-10-2022 01:10,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,113.7
25353,24-10-2022 01:20,Dozer_1,Fuel,Level,2.78
25354,24-10-2022 01:30,Backhoe_Loader_1,Misc,Air Filter Pressure,36.35
25355,24-10-2022 01:40,Excavator_1,Drive,Pedal Sensor,4.18
25356,24-10-2022 01:50,Excavator_1,Fuel,Temparature,77.61
25357,24-10-2022 02:00,Backhoe_Loader_1,Drive,Transmission Pressure,1981.96
25358,24-10-2022 02:10,Articulated_Truck_1,Drive,Pedal Sensor,16.69
25359,24-10-2022 02:20,Backhoe_Loader_1,Drive,Pedal Sensor,10.58
25360,24-10-2022 02:30,Backhoe_Loader_1,Fuel,Water in Fuel,6076.83
25361,24-10-2022 02:40,Dozer_1,Drive,Brake Control,0.87
25362,24-10-2022 02:50,Dozer_1,Engine,Oil Pressure,43.34
25363,24-10-2022 03:00,Excavator_1,Misc,System Voltage,93.46
25364,24-10-2022 03:10,Backhoe_Loader_1,Drive,Transmission Pressure,1437.57
25365,24-10-2022 03:20,Articulated_Truck_1,Fuel,Level,1.47
25366,24-10-2022 03:30,Backhoe_Loader_1,Fuel,Pressure,163.62
25367,24-10-2022 03:40,Excavator_1,Drive,Pedal Sensor,6.24
25368,24-10-2022 03:50,Backhoe_Loader_1,Misc,Air Filter Pressure,31.51
25369,24-10-2022 04:00,Backhoe_Loader_1,Drive,Brake Control,3.43
25370,24-10-2022 04:10,Dozer_1,Drive,Pedal Sensor,16.51
25371,24-10-2022 04:20,Articulated_Truck_1,Misc,Air Filter Pressure,38.18
25372,24-10-2022 04:30,Articulated_Truck_1,Engine,Speed,2409.91
25373,24-10-2022 04:40,Articulated_Truck_1,Drive,Transmission Pressure,1837.82
25374,24-10-2022 04:50,Excavator_1,Engine,Oil Pressure,60.08
25375,24-10-2022 05:00,Excavator_1,Engine,Oil Pressure,48.42
25376,24-10-2022 05:10,Backhoe_Loader_1,Drive,Brake Control,2.12
25377,24-10-2022 05:20,Excavator_1,Misc,Exhaust Gas Temparature,113.57
25378,24-10-2022 05:30,Excavator_1,Engine,Temparature,173.01
25379,24-10-2022 05:40,Excavator_1,Engine,Temparature,408.71
25380,24-10-2022 05:50,Excavator_1,Engine,Oil Pressure,141.45
25381,24-10-2022 06:00,Backhoe_Loader_1,Drive,Pedal Sensor,0.46
25382,24-10-2022 06:10,Articulated_Truck_1,Fuel,Temparature,488.28
25383,24-10-2022 06:20,Excavator_1,Drive,Transmission Pressure,826.59
25384,24-10-2022 06:30,Articulated_Truck_1,Misc,Hydraulic Pump Rate,359.38
25385,24-10-2022 06:40,Backhoe_Loader_1,Misc,Air Filter Pressure,6.67
25386,24-10-2022 06:50,Articulated_Truck_1,Fuel,Pressure,25.55
25387,24-10-2022 07:00,Dozer_1,Engine,Speed,5952.83
25388,24-10-2022 07:10,Backhoe_Loader_1,Fuel,Water in Fuel,4329.85
25389,24-10-2022 07:20,Excavator_1,Fuel,Pressure,38.69
25390,24-10-2022 07:30,Excavator_1,Fuel,Level,0.14
25391,24-10-2022 07:40,Dozer_1,Fuel,Level,0.77
25392,24-10-2022 07:50,Articulated_Truck_1,Drive,Pedal Sensor,22.38
25393,24-10-2022 08:00,Articulated_Truck_1,Engine,Oil Pressure,129.94
25394,24-10-2022 08:10,Excavator_1,Misc,Exhaust Gas Temparature,1729.86
25395,24-10-2022 08:20,Dozer_1,Drive,Pedal Sensor,12.06
25396,24-10-2022 08:30,Excavator_1,Misc,System Voltage,5.96
25397,24-10-2022 08:40,Dozer_1,Engine,Temparature,26.82
25398,24-10-2022 08:50,Excavator_1,Misc,Hydraulic Pump Rate,402.9
25399,24-10-2022 09:00,Excavator_1,Misc,Air Filter Pressure,32.92
25400,24-10-2022 09:10,Excavator_1,Fuel,Temparature,760.61
25401,24-10-2022 09:20,Backhoe_Loader_1,Misc,Air Filter Pressure,16.2
25402,24-10-2022 09:30,Articulated_Truck_1,Drive,Brake Control,1.09
25403,24-10-2022 09:40,Dozer_1,Fuel,Pressure,182.61
25404,24-10-2022 09:50,Backhoe_Loader_1,Fuel,Water in Fuel,6100.73
25405,24-10-2022 10:00,Backhoe_Loader_1,Drive,Pedal Sensor,2.22
25406,24-10-2022 10:10,Dozer_1,Misc,Air Filter Pressure,33.01
25407,24-10-2022 10:20,Excavator_1,Misc,Hydraulic Pump Rate,250.65
25408,24-10-2022 10:30,Excavator_1,Engine,Speed,2728.54
25409,24-10-2022 10:40,Articulated_Truck_1,Misc,Exhaust Gas Temparature,1347.04
25410,24-10-2022 10:50,Excavator_1,Engine,Temparature,709.14
25411,24-10-2022 11:00,Dozer_1,Drive,Pedal Sensor,0.05
25412,24-10-2022 11:10,Dozer_1,Engine,Temparature,35.4
25413,24-10-2022 11:20,Dozer_1,Drive,Brake Control,2.64
25414,24-10-2022 11:30,Dozer_1,Engine,Temparature,43.96
25415,24-10-2022 11:40,Dozer_1,Misc,System Voltage,40.55
25416,24-10-2022 11:50,Dozer_1,Fuel,Pressure,150.93
25417,24-10-2022 12:00,Articulated_Truck_1,Drive,Brake Control,0.31
25418,24-10-2022 12:10,Articulated_Truck_1,Misc,System Voltage,12.73
25419,24-10-2022 12:20,Backhoe_Loader_1,Drive,Brake Control,0.28
25420,24-10-2022 12:30,Dozer_1,Misc,Air Filter Pressure,15.42
25421,24-10-2022 12:40,Excavator_1,Misc,Air Filter Pressure,21.4
25422,24-10-2022 12:50,Articulated_Truck_1,Misc,System Voltage,5.07
25423,24-10-2022 13:00,Excavator_1,Misc,Exhaust Gas Temparature,832.36
25424,24-10-2022 13:10,Articulated_Truck_1,Misc,Exhaust Gas Temparature,936.04
25425,24-10-2022 13:20,Dozer_1,Drive,Pedal Sensor,27.65
25426,24-10-2022 13:30,Excavator_1,Drive,Brake Control,1.97
25427,24-10-2022 13:40,Dozer_1,Engine,Speed,1058.08
25428,24-10-2022 13:50,Excavator_1,Misc,Air Filter Pressure,16.49
25429,24-10-2022 14:00,Articulated_Truck_1,Misc,Hydraulic Pump Rate,69.4
25430,24-10-2022 14:10,Dozer_1,Drive,Pedal Sensor,15.12
25431,24-10-2022 14:20,Dozer_1,Fuel,Level,1.91
25432,24-10-2022 14:30,Backhoe_Loader_1,Fuel,Temparature,372.8
25433,24-10-2022 14:40,Dozer_1,Drive,Pedal Sensor,27.0
25434,24-10-2022 14:50,Backhoe_Loader_1,Drive,Transmission Pressure,1656.46
25435,24-10-2022 15:00,Backhoe_Loader_1,Fuel,Temparature,605.68
25436,24-10-2022 15:10,Backhoe_Loader_1,Fuel,Water in Fuel,2063.14
25437,24-10-2022 15:20,Excavator_1,Engine,Speed,4248.08
25438,24-10-2022 15:30,Excavator_1,Fuel,Temparature,778.11
25439,24-10-2022 15:40,Dozer_1,Fuel,Temparature,526.67
